/R0/PLUS X,/R0/PLUS Y
0,1.175948227682966e-15
1.2e-06,1.4175327578414e-15
3.6e-06,1.200817223434569e-15
8.399999999999899e-06,1.165290086646564e-15
1.79999999999999e-05,1.175948227682966e-15
3e-05,1.179500941361766e-15
4.2e-05,1.179500941361766e-15
5.4e-05,1.175948227682966e-15
6.59999999999999e-05,1.179500941361766e-15
7.79999999999999e-05,1.179500941361766e-15
8.99999999999999e-05,1.179500941361766e-15
0.0001019999999999999,1.175948227682966e-15
0.0001139999999999999,1.175948227682966e-15
0.0001259999999999999,1.175948227682966e-15
0.0001379999999999999,1.179500941361766e-15
0.0001499999999999999,1.175948227682966e-15
0.0001619999999999999,1.179500941361766e-15
0.0001739999999999999,1.175948227682966e-15
0.0001859999999999999,1.175948227682966e-15
0.0001979999999999999,1.175948227682966e-15
0.0002099999999999999,1.179500941361766e-15
0.0002219999999999999,1.175948227682966e-15
0.0002339999999999999,1.175948227682966e-15
0.0002459999999999999,1.175948227682966e-15
0.0002579999999999999,1.179500941361766e-15
0.0002699999999999999,1.175948227682966e-15
0.0002819999999999999,1.175948227682966e-15
0.000294,1.179500941361766e-15
0.0003,1.179500941361766e-15
0.0003000000107727086,1.158184659288963e-15
0.0003000000191744046,1.13686837721616e-15
0.0003000000235829701,1.122657522500958e-15
0.0003000000284869762,1.097788526749355e-15
0.0003000000332790763,1.115552095143357e-15
0.0003000000393545296,1.115552095143357e-15
0.0003000000496107679,1.129762949858559e-15
0.0003000000649253046,1.140421090894961e-15
0.0003000000724964302,1.13331566353736e-15
0.0003000000793242994,1.143973804573761e-15
0.0003000000896351667,1.129762949858559e-15
0.0003000000990926921,1.13686837721616e-15
0.0003000001076797184,1.13686837721616e-15
0.0003000001143953468,1.126210236179759e-15
0.0003000001203429348,1.147526518252562e-15
0.0003000001251415001,1.129762949858559e-15
0.0003000001302664182,1.090683099391754e-15
0.0003000001356987883,1.083577672034153e-15
0.0003000001424375192,1.101341240428155e-15
0.0003000001435907136,1.044497821567347e-15
0.0003000001446751555,1.094235813070554e-15
0.0003000001462393709,1.026734253173345e-15
0.0003000001475386592,9.769962616701378e-16
0.0003000001488165695,1.06581410364015e-15
0.000300000150382589,1.051603248924948e-15
0.000300000152568648,1.048050535246148e-15
0.0003000001566190719,1.040945107888547e-15
0.0003000001635264407,1.069366817318951e-15
0.0003000001693858971,1.087130385712953e-15
0.0003000001742972508,1.104893954106956e-15
0.0003000001802279176,1.076472244676552e-15
0.0003000001860358376,1.06226138996135e-15
0.0003000001904606875,1.097788526749355e-15
0.0003000001940314015,1.06226138996135e-15
0.0003000001968782859,1.037392394209746e-15
0.0003000001984391429,1.072919530997751e-15
0.0003000002,1.058708676282549e-15
0.0003000002010735973,1.06226138996135e-15
0.000300000202198696,1.030286966852145e-15
0.0003000002037783962,1.019628825815744e-15
0.0003000002067272906,1.033839680530946e-15
0.0003000002089949815,1.06226138996135e-15
0.0003000002114564954,1.094235813070554e-15
0.0003000002144876965,1.090683099391754e-15
0.000300000217855868,1.094235813070554e-15
0.000300000221677532,1.090683099391754e-15
0.00030000022733134,1.076472244676552e-15
0.0003000002331242507,1.076472244676552e-15
0.0003000002390421959,1.080024958355352e-15
0.0003000002419915526,1.06226138996135e-15
0.0003000002451600338,1.076472244676552e-15
0.0003000002479376675,1.06226138996135e-15
0.000300000250333151,1.072919530997751e-15
0.0003000002529888839,1.06226138996135e-15
0.0003000002559043585,1.087130385712953e-15
0.0003000002586446275,1.119104808822158e-15
0.0003000002616629581,1.06226138996135e-15
0.0003000002653563012,1.101341240428155e-15
0.0003000002687608463,1.126210236179759e-15
0.0003000002730527405,1.111999381464557e-15
0.0003000002780327477,1.111999381464557e-15
0.0003000002823264455,1.115552095143357e-15
0.0003000002865863302,1.126210236179759e-15
0.0003000002906008599,1.108446667785756e-15
0.0003000002942987084,1.122657522500958e-15
0.0003000002991604711,1.154631945610163e-15
0.0003000003064329575,1.172395514004165e-15
0.000300000313801027,1.154631945610163e-15
0.0003000003192950523,1.175948227682966e-15
0.0003000003242956266,1.197264509755769e-15
0.0003000003289275542,1.200817223434569e-15
0.0003000003331360971,1.232791646543774e-15
0.0003000003372871997,1.293187779083382e-15
