/R2/PLUS X,/R2/PLUS Y
0,1.175948227682966e-15
5e-06,-6.039613253960852e-17
1.5e-05,0
3.5e-05,1.06581410364015e-17
7.499999999999999e-05,-1.06581410364015e-17
0.000155,1.06581410364015e-17
0.000255,-3.552713678800501e-18
0.0003,0
0.00030000005,0
0.0003000000722871022,0
0.0003000001168613066,-3.552713678800501e-18
0.000300000136556,0
0.0003000001444619174,0
0.0003000001602737521,0
0.000300000174429343,-3.552713678800501e-18
0.0003000001872146715,-3.552713678800501e-18
0.0003000002,-7.105427357601002e-18
0.0003000002118042697,-3.552713678800501e-18
0.0003000002263863288,7.105427357601002e-18
0.0003000002391143697,-1.4210854715202e-17
0.0003000002617503035,1.776356839400251e-17
0.0003000002778426027,1.06581410364015e-17
0.0003000003034750696,0
0.0003000003200155348,3.552713678800501e-18
0.000300000336556,3.552713678800501e-18
0.0003000003485320615,-3.552713678800501e-18
0.0003000003641155193,7.105427357601002e-18
0.0003000003772267972,-3.552713678800501e-18
0.0003000003983726972,7.105427357601002e-18
0.0003000004105768515,7.105427357601002e-18
0.000300000429575461,0
0.0003000004463041263,2.842170943040401e-17
0.0003000004634327017,2.486899575160351e-17
0.0003000004807150256,1.06581410364015e-17
0.0003000004981564221,2.131628207280301e-17
0.0003000005157480888,2.131628207280301e-17
0.000300000539226216,1.06581410364015e-17
0.000300000553814814,7.105427357601002e-18
0.0003000005768438639,1.776356839400251e-17
0.0003000006038466732,1.06581410364015e-17
0.000300000637603343,2.131628207280301e-17
0.00030000066859768,7.105427357601002e-18
0.0003000007137868068,2.842170943040401e-17
0.0003000007691968852,1.06581410364015e-17
0.0003000008216100419,-1.06581410364015e-17
0.0003000008719904439,-1.06581410364015e-17
0.0003000009327721593,-3.552713678800501e-18
0.0003000010187494355,3.552713678800501e-18
0.0003000011539563838,-1.06581410364015e-17
0.0003000012667096968,-3.552713678800501e-18
0.0003000014343096378,3.552713678800501e-18
0.000300001579050743,3.552713678800501e-18
0.0003000017755415429,1.06581410364015e-17
0.000300001835732051,0
0.0003000019374405758,7.105427357601002e-18
0.000300002030030302,1.06581410364015e-17
0.000300002116215395,-7.105427357601002e-18
0.0003000021918160533,-3.552713678800501e-18
0.000300002281366358,1.776356839400251e-17
0.0003000023935908168,1.776356839400251e-17
0.0003000025080780735,1.776356839400251e-17
0.0003000026237502974,2.131628207280301e-17
0.000300002783226548,1.06581410364015e-17
0.0003000029199945901,1.4210854715202e-17
0.0003000030873093524,3.907985046680551e-17
0.0003000032559346348,3.907985046680551e-17
0.0003000034544923418,6.039613253960852e-17
0.0003000035597889284,6.394884621840902e-17
0.0003000037030554679,3.907985046680551e-17
0.0003000038245868301,3.907985046680551e-17
0.0003000039685861694,2.131628207280301e-17
0.0003000041519897183,1.776356839400251e-17
0.000300004351658428,7.105427357601002e-18
0.0003000045658506547,1.06581410364015e-17
0.0003000048801999003,-3.552713678800501e-18
0.0003000051600621309,0
0.000300005507120633,-3.552713678800501e-18
0.0003000058255943616,-3.552713678800501e-18
0.0003000062416688676,-2.842170943040401e-17
0.0003000066237771141,-3.197442310920451e-17
0.0003000071077362932,-2.486899575160351e-17
0.0003000075119957111,-2.842170943040401e-17
0.0003000079273243414,-2.842170943040401e-17
0.0003000083317140606,-3.907985046680551e-17
0.0003000087756391861,-5.684341886080802e-17
0.0003000092328242529,-3.907985046680551e-17
0.0003000097166373979,1.4210854715202e-17
0.0003000101590996708,2.131628207280301e-17
0.000300010714783252,1.4210854715202e-17
0.0003000112777869261,1.4210854715202e-17
0.0003000119668576095,1.776356839400251e-17
0.0003000127680638785,7.105427357601002e-18
0.0003000135062490953,-3.552713678800501e-17
0.000300014258847585,-3.907985046680551e-17
0.000300015129208033,-1.06581410364015e-17
0.0003000159406036687,7.105427357601002e-18
0.0003000170210093937,0
0.0003000180505278389,-1.06581410364015e-17
0.0003000193372990364,0
0.0003000203442139634,-7.105427357601002e-18
0.0003000217239081253,-1.4210854715202e-17
0.0003000232148248751,-1.06581410364015e-17
0.0003000248922615597,8.881784197001253e-17
0.0003000268419351563,8.526512829121202e-17
0.0003000293950634765,4.973799150320701e-17
0.000300031908585533,5.329070518200751e-17
0.0003000345363039033,-1.811883976188256e-16
0.0003000367904323923,-1.13686837721616e-16
0.0003000392473135695,1.91846538655227e-16
0.0003000424657511691,1.740829702612246e-16
0.0003000434853663319,5.329070518200751e-17
0.0003000455245966575,-2.842170943040401e-17
0.0003000490083112528,-1.35003119794419e-16
0.0003000524509513844,-8.881784197001253e-17
0.0003000563427534226,-1.527666881884216e-16
0.0003000591551562207,-9.592326932761352e-17
0.0003000617938069265,6.394884621840902e-17
0.0003000638880343938,2.842170943040401e-17
0.0003000661899608726,-1.314504061156185e-16
0.0003000692676783485,-1.4210854715202e-16
0.0003000738994676273,-2.486899575160351e-17
0.0003000777355065398,-2.842170943040401e-17
0.0003000820542895468,1.172395514004165e-16
0.0003000857088845827,3.907985046680551e-17
0.0003000904643746129,9.237055564881303e-17
0.0003000968114698214,7.105427357601002e-18
0.0003001061721833504,-4.263256414560601e-17
0.0003001181591366339,-4.973799150320701e-17
0.0003001358327128392,3.836930773104541e-16
0.0003001558310186869,3.552713678800501e-18
0.0003001797974577909,2.486899575160351e-17
0.000300207332755328,-9.947598300641403e-17
0.0003002481878112798,1.527666881884216e-16
0.0003002906158881369,3.197442310920451e-17
0.0003002934091539195,1.06581410364015e-17
0.0003002989956854846,-4.263256414560601e-17
0.0003003087618573619,-2.060573933704291e-16
0.0003003143678257671,-9.592326932761352e-17
0.0003003218923153552,-4.263256414560601e-17
0.0003003285050743732,-7.815970093361102e-17
0.0003003357672713065,-1.953992523340276e-16
0.0003003411659021896,-9.592326932761352e-17
0.0003003474724301103,-7.105427357601002e-18
0.000300357455654049,-1.06581410364015e-17
0.0003003661614460043,-2.025046796916286e-16
0.0003003835730299148,-5.684341886080802e-17
0.0003004010237991656,4.618527782440651e-16
0.0003004352935938111,2.842170943040401e-17
0.0003004652244923758,-6.394884621840902e-17
0.000300498974338307,-4.263256414560601e-17
0.000300536425836715,2.486899575160351e-17
0.0003005820436862062,-2.842170943040401e-17
0.0003006295952991982,5.684341886080802e-17
0.0003006666819642338,-2.131628207280301e-17
0.0003007058759470089,-3.197442310920451e-17
0.0003007560469934688,-3.907985046680551e-17
0.0003008091730067201,-3.339550858072471e-16
0.000300866022060345,-3.552713678800501e-17
0.0003009398362728279,2.202682480856311e-16
0.0003010237937635843,3.197442310920451e-17
0.0003011213001856791,-2.557953848736361e-16
0.000301233874082343,3.197442310920451e-17
0.0003013759504883388,-4.121147867408581e-16
0.000301554583216032,1.20792265079217e-16
0.0003017713655594624,2.842170943040401e-17
0.0003020131857254462,3.907985046680551e-17
0.0003022844944316589,-1.4210854715202e-17
0.0003026097613956625,7.105427357601002e-18
0.0003030087808844596,4.618527782440652e-17
0.0003036381933378775,-2.131628207280301e-17
0.0003045219006155633,-7.105427357601002e-17
0.0003062893151709349,4.973799150320701e-17
0.0003098241442816779,-4.263256414560601e-17
0.0003168938025031641,-3.552713678800501e-18
0.0003280503323164164,7.105427357601002e-18
0.0003424831256139982,-3.552713678800501e-18
0.0003713487122091618,3.552713678800501e-18
0.0004146660403560856,0
0.000489582050058933,-3.552713678800501e-18
0.0005895820500589331,3.552713678800501e-18
0.0006000000000000001,0
0.0006000000500000001,0
0.0006000000722151467,0
0.0006000001166454399,0
0.0006000001365459999,0
0.0006000001459975336,0
0.0006000001645833581,0
0.0006000001791410809,0
0.0006000002,0
0.0006000002117750723,0
0.0006000002290698546,0
0.0006000002451472091,0
0.0006000002653713816,0
0.0006000002830934586,0
0.0006000003034950831,0
0.0006000003202260987,0
0.000600000336546,-7.105427357601002e-18
0.0006000003446400609,-1.06581410364015e-17
0.0006000003590273555,3.552713678800501e-18
0.0006000003711468898,-7.105427357601002e-18
0.0006000003851925504,3.552713678800501e-17
0.0006000003953741144,1.06581410364015e-17
0.0006000004084161193,7.105427357601002e-18
0.0006000004215343378,0
0.0006000004409111161,1.4210854715202e-17
0.0006000004552718602,7.105427357601002e-18
0.0006000004752544884,1.776356839400251e-17
0.0006000004913779772,1.4210854715202e-17
0.0006000005037935821,7.105427357601002e-18
0.0006000005134203638,2.486899575160351e-17
0.0006000005240554963,3.552713678800501e-18
0.000600000533528848,-3.552713678800501e-18
0.0006000005479100388,1.776356839400251e-17
0.0006000005645415752,1.06581410364015e-17
0.0006000005886397425,7.105427357601002e-18
0.0006000006180730338,-1.4210854715202e-17
0.0006000006579420734,-3.552713678800501e-18
0.0006000007085175579,-3.552713678800501e-18
0.0006000007817310191,-1.06581410364015e-17
0.0006000008223545633,-1.06581410364015e-17
0.000600000848725597,-1.776356839400251e-17
0.0006000008630939861,-1.776356839400251e-17
0.0006000008814573612,-1.776356839400251e-17
0.0006000008970698194,-2.842170943040401e-17
0.0006000009128278802,-1.06581410364015e-17
0.0006000009264433065,-7.105427357601002e-18
0.0006000009474985142,-3.552713678800501e-18
0.0006000009655291857,-1.4210854715202e-17
0.0006000009926967716,-7.105427357601002e-18
0.0006000010196023931,0
0.0006000010535429396,0
0.0006000010957806913,0
0.0006000011477474533,3.552713678800501e-18
0.0006000012001980617,0
0.0006000012483868575,1.4210854715202e-17
0.0006000013016641863,7.105427357601002e-18
0.000600001392823663,0
0.0006000014700909535,-7.105427357601002e-18
0.0006000015691693104,-7.105427357601002e-18
0.0006000016861890979,-1.06581410364015e-17
0.0006000018278906744,-1.06581410364015e-17
0.0006000019622247959,-3.552713678800501e-18
0.0006000021282711636,7.105427357601002e-18
0.0006000023315635409,2.486899575160351e-17
0.0006000026092712159,4.618527782440652e-17
0.0006000029206628237,7.815970093361102e-17
0.0006000032902579406,1.20792265079217e-16
0.0006000037156408586,1.953992523340276e-16
0.0006000042138076575,2.877698079828406e-16
0.0006000047618365075,3.623767952376511e-16
0.0006000054539405797,4.654054919228656e-16
0.000600006034394785,5.151434834260726e-16
0.0006000067852167519,5.222489107836736e-16
0.0006000076168776562,4.547473508864641e-16
0.0006000084130542454,2.913225216616411e-16
0.0006000092459283043,1.776356839400251e-16
0.0006000101421350505,1.776356839400251e-16
0.000600011274249826,5.329070518200751e-17
0.000600012511083205,-5.684341886080802e-17
0.0006000141326035531,-2.344791028008331e-16
